Id,SalePrice,xgb_1,xgb_2,xgb_3,xgb_4,xgb_5,xgb_6,xgb_7,xgb_8,xgb_9,xgb_10,xgb_11,xgb_12,lgb_1,lgb_2,lgb_3,lgb_4,lgb_5,lgb_6,lgb_7,lgb_8,lgb_9,lgb_10,lgb_11,lgb_12,lgb_13,lgb_14,lgb_15,lgb_16,lgb_17,lgb_18,lgb_19,lgb_20,lgb_21,lgb_22,lgb_23,lgb_24,lgb_25,extra_1,ridge_raw,ridge_log,catboost,mlp,super_ensemble
645,370878.0,347547.125,359880.28125,357723.1875,348249.84375,342171.625,363706.0,350612.875,335597.90625,345426.0,347659.40625,345816.875,363421.53125,343435.67406982346,349473.3007675776,339768.9520749694,337374.6169869241,343486.5450401334,340464.565885098,345963.80350031966,335607.9429828855,348889.6251520911,342988.1481438277,329294.1069548775,331981.7952618458,337610.4300189153,336646.9921692294,350453.6834095704,351427.7416135397,350686.7361592411,332816.6867143358,341868.23414144746,345185.90358436597,365807.8647117368,336136.34072057426,365490.4467443374,352846.08776300604,326789.37790112797,345437.7642857143,345298.9375,350905.21875,342374.2581064721,347023.3296718403,350449.02429294685
781,176000.0,169378.484375,171884.125,172170.40625,168930.34375,167603.078125,171139.890625,169888.25,168285.984375,166952.65625,169245.953125,168167.078125,173370.5625,167771.82136587292,168607.60378181157,166012.1675664997,168162.81117198648,165667.10034824448,167207.79903828696,169565.95271743851,168556.9592795158,167916.94250365213,167715.83196649363,167055.991392903,170089.36004789267,167941.71469278756,169069.83429084255,168557.2285866845,168657.65646244035,171221.2804644413,171070.54209899777,168548.41567524037,168417.96473794946,171582.5136585276,167053.177945445,168399.4421157236,168065.93682248116,164927.18011205853,171717.27098674077,164865.234375,165894.53125,170781.07857926693,170030.29311028746,168945.31928943688
863,152000.0,150033.296875,147123.921875,144284.046875,143184.4375,148811.78125,142912.8125,143902.578125,141213.640625,142943.890625,146234.421875,144975.296875,140294.296875,148207.71376130026,153888.3177465815,146635.7381793852,149196.62704634116,149895.52339689792,146713.48114792723,147519.32483424968,150424.068768814,145410.44871655168,145246.56821402835,148349.7533486238,150009.36184953214,149200.16987299646,147529.5152377283,146595.841592178,145661.42241678463,147329.4439661777,151698.2291109841,147957.06044301123,149990.6146711904,146869.2085222503,148343.6712303417,149587.85250154813,147203.88390480084,145459.8398443015,152979.04958168828,157191.296875,150133.765625,138150.63856440113,143848.30976598847,145242.2369009658
1358,149900.0,162236.203125,160578.0625,158899.296875,160484.53125,159826.6875,158463.921875,158125.15625,165047.9375,160581.890625,160047.5625,164230.296875,164781.703125,159820.87164044473,161495.44226210713,162332.62528632724,163822.28805136154,164688.73056587976,161781.75433758117,163139.02991052385,160577.48210817247,161215.68928538836,164945.43033951265,166186.05476458996,166455.37285311616,160940.5808904773,158270.86876328135,161073.65947621802,162533.63395753838,164478.55407164467,161927.5225184002,159839.11667826652,158313.74438324923,158465.81958786273,168483.25273137607,160048.75309696762,166376.0861964706,162162.20276949566,152737.65585389192,174428.625,165516.359375,156036.917798159,155309.70044717862,161123.9465367131
405,168000.0,170343.15625,168934.203125,173056.875,170898.015625,173147.171875,171661.171875,172367.0625,175865.53125,172769.0,177869.828125,176802.15625,173018.140625,172438.69796757563,168714.4163724475,172179.7350943863,171715.05821786795,176679.7433508805,171962.93023478094,172696.39673307427,172459.59595314533,172211.42921260264,171982.54026986376,175775.07703946164,176180.20375300694,170349.42478430975,168358.76237417184,168344.2855657418,173357.2085872178,174199.35309549383,171500.6394405559,174197.84954588246,168129.71196738142,174251.8163086486,174268.41845404255,169313.0752428164,172689.48453979558,173797.62545326957,176434.76309226404,167511.15625,169353.453125,169222.88229573975,174611.6718056316,173520.74657103943
1271,260000.0,232552.90625,243077.390625,220602.015625,231791.890625,229190.421875,223406.859375,226550.5,213181.078125,216534.09375,221795.78125,215729.90625,209465.65625,220896.66535409793,222255.15987026494,220697.55277695766,225477.32169820406,218001.83328629794,222187.9621209601,225303.8203255958,211475.23719545815,225469.94460027106,233018.99034432333,212838.09328454765,220464.4947132874,228106.51911511202,242330.60188813868,231945.00703467667,224368.2297486134,226731.5423597503,225105.68047234835,224728.02786724194,219635.7824425485,229668.8543834169,220175.5391693239,223051.52821252967,225731.21986876996,222017.85070470895,221334.75972903954,217332.9375,214450.5,232475.51312573816,226246.68707670452,224937.6717537971
942,214000.0,219381.8125,222910.984375,220204.125,220681.34375,229555.28125,230869.0625,223768.28125,233485.21875,224106.1875,236090.234375,224674.53125,231644.4375,222971.90643012532,220823.36619732645,219389.34775447517,220693.25781335565,225722.04744331763,222311.68624810074,221579.27832481219,224165.75767681003,225165.283221865,224738.4089277658,221924.4993705462,222517.1563527571,223590.65696551834,219667.18040123722,222678.61353276297,224276.42119615956,227276.5152723792,229340.6854565376,221980.98862600353,216034.04679279722,224082.1831757638,220226.86878192678,223867.38779131672,225574.43842904354,222537.52832948367,233239.19685671479,231762.5,226738.546875,230518.83569765952,243008.6666279083,228263.04255181825
945,137500.0,153427.71875,147542.5,158402.578125,156044.953125,151326.4375,158517.421875,152107.046875,168970.0625,159944.46875,151525.78125,158591.71875,158170.078125,161409.9318938869,148975.83531602705,160653.97211116127,154504.5179237409,158086.64258732134,158946.5308340922,159468.21657002487,159002.31287900114,164754.80286860754,157860.06350817924,154983.20261081407,155535.88089729048,155683.07247029815,154190.75195664272,157749.17222433139,157846.7515365758,162502.16709798895,159720.87610444953,163323.59319404632,148680.26028595655,155363.89802794132,164835.7681857259,167657.51302734748,148822.15139674535,162122.09660131257,162067.72859943978,181131.578125,161988.828125,159237.5929755327,169941.1187614905,159946.54098441114
105,169500.0,167824.609375,165554.40625,163783.9375,173012.984375,161662.578125,162629.828125,162593.53125,176703.03125,172431.1875,175718.5625,170375.203125,161585.5,166781.3184542274,167864.77609723047,164215.05795429402,156615.16639490722,153600.96383486787,157775.66504094432,160084.94533234823,162022.55651741356,154158.51071338594,158021.30202458677,160299.65054188643,165794.76764904818,158297.3493844973,161528.39284807243,156422.75098745213,158124.95917126437,160376.45796648454,161108.5367877207,162834.82526038104,152334.68445804433,160423.98133173856,162354.27829996243,161689.61938227035,167185.05853368007,156814.24744762012,166898.19133786848,165550.359375,148010.828125,154521.36027453994,157769.54797534872,158394.73580353433
610,118500.0,117895.3125,120152.5234375,121423.328125,118951.046875,118177.9765625,119254.2109375,119656.015625,113170.8203125,117225.4453125,113185.4140625,117188.6875,112933.3671875,123762.35658719546,119086.9161208958,119822.0515635191,120738.22016471476,119840.49348310533,119769.22088898988,118826.22464832873,119097.06922348475,120697.05328242123,120388.78537181977,123301.48335459516,122726.5624407361,118820.4551901842,118971.32190146142,123082.12092968122,120559.14955006176,121597.61580906874,119537.31316432828,122070.03793533216,124734.2310827768,122969.22338726462,126722.51034814576,117280.61277044764,121193.39604501596,120130.90672684046,127385.7925601278,104909.1484375,111116.90625,114719.28762540883,113158.63540438743,118982.48747377007
1069,151400.0,195766.09375,187564.578125,184214.453125,184572.484375,182716.5625,182258.34375,179738.71875,177396.1875,185179.578125,188464.734375,189493.515625,201939.640625,190185.40143969102,195103.85519360955,178036.7759133247,187648.8466242737,181138.31023298108,183903.8963479829,185992.39974681952,185820.95902380475,186165.05143182998,180866.7019764957,188551.8418361524,182536.55456685752,188649.85211121946,183555.82318865624,188128.23357501603,184414.91527074794,180886.74499967607,184554.57633964714,186953.05769357982,187371.59122987278,178887.92402384026,171226.08527760697,173653.93578775256,176512.36515808033,174549.79598154518,205753.01484126985,214957.9375,190263.203125,180188.44652852064,194398.41913798964,186045.3455931539
994,173900.0,173827.171875,175273.921875,177195.125,179153.109375,176525.171875,176065.84375,179932.53125,175443.359375,174147.53125,173338.015625,174221.609375,171488.96875,171823.07038329507,168163.9389755623,174371.3332463963,174793.28281116302,175219.3959258425,172158.49482116845,170147.75172996035,177852.94878197563,175662.56448306542,175051.3818954981,175200.56849100319,173244.27336690502,176268.9272242735,172309.154365094,175436.66179740193,175864.23343305042,176051.19238177143,176373.14766835974,174743.8385982334,172555.52111794287,170819.6927213537,172730.64467261342,175079.0652404963,172163.51486222068,174305.120485479,182204.52608420642,170202.265625,171383.90625,167444.6963822001,177381.89738098212,175882.1972717805
889,268000.0,309472.78125,324986.09375,314474.03125,327397.28125,323938.34375,314238.96875,326808.3125,337330.90625,347137.78125,333024.53125,339491.78125,300222.96875,339301.93863350624,328304.88878383295,306506.25377691444,327217.45126290503,347108.7388135162,324665.60739176784,319854.2396857547,308241.87539235875,329111.81053101877,322883.2184887358,340742.12467991817,327244.32405916956,338116.4080264227,310656.1160141585,320734.4542790276,302355.9469374555,319591.9600948152,310180.93590299855,323770.3190524564,320322.88088477455,331691.5639448277,351708.71806425875,313340.1688855869,312357.4806477825,312789.22426817194,309684.5442857143,299206.625,294864.46875,314214.1125687315,316127.79318404966,305796.6698325118
63,202500.0,203540.5,203360.640625,202489.96875,207482.953125,203641.265625,204247.125,201373.015625,215581.359375,207641.0,205701.75,204150.734375,198846.234375,203630.24402654974,201526.13183122763,202511.92990498655,203313.41535592155,201650.47987797842,204756.28292622554,204157.9091973387,206065.00044149742,202186.25700218434,199760.64289352903,202856.45875541226,207579.30936796882,201677.23968904334,203848.54053921936,204514.06238381486,195774.24414669874,200941.25565062367,205173.71005083388,202336.27829344713,201275.534164842,198697.0528661146,207532.60171920274,199243.91676241992,200592.59554126734,199150.3057242882,212073.41541719006,216072.5,208736.28125,212036.86244186605,198910.45814759927,196878.8014739548
282,185000.0,187277.0,182693.75,185914.59375,187389.375,186634.234375,182285.109375,185587.765625,193544.53125,183585.109375,189886.640625,192619.546875,190132.609375,191729.6249354923,185639.25985196297,187818.09436885858,190819.45775686487,195763.88462820643,195620.9602826278,187996.9643020171,191132.8937897539,188629.43355431396,188915.73184721573,195421.31956397355,192621.32471843,186735.84881706457,190682.50751755203,187617.81572598533,194727.26622694076,186652.50881854986,189820.06163538745,191064.57045276812,182468.30667098323,193456.45595962595,187410.17827073156,191012.82071139084,185840.13482216955,194784.28809143728,186461.41197278912,194299.0,196529.3125,183675.00076707703,197472.06139677583,194727.78742891725
965,214900.0,214881.84375,217978.890625,215960.0,217686.390625,212476.234375,218751.296875,212530.546875,214809.640625,214781.921875,215914.328125,219225.703125,214836.921875,218768.54181239227,211636.12876506735,216497.64155317243,211345.85200956208,216252.3165825546,213355.89271033814,213417.8337651961,221055.52023118216,214717.37292544483,215079.78526514364,217326.5895698352,216395.04544988833,215256.86436451017,219519.29467312642,209658.50124661025,219370.2221260316,216938.26639596,215846.00539050877,216718.53791313013,215312.60448194577,215591.78078776863,229783.8793447219,226758.74272893515,224814.19940456783,219448.78803027203,219158.02082253413,223231.1875,227271.984375,218660.27559591972,223568.6683872448,220457.62753288605
239,318000.0,257395.28125,260997.515625,245405.25,244913.328125,250211.09375,247181.90625,256937.390625,254925.84375,255542.828125,259776.53125,267056.9375,263031.9375,251795.31646655928,252954.24138074135,255688.40621741678,257437.6559321489,250396.99308161708,256707.32468100436,251501.5229821864,255501.60826186964,255379.12148447413,254708.6061826299,256860.04656212925,252268.6488178084,258619.77802403382,254870.27061082216,259033.20310113093,250900.36333382377,255943.30305719128,248324.63688314633,252512.08675983522,257592.96609777558,257185.47073013356,247488.89115407638,256392.18847835445,258274.7897628239,253810.91899742043,282785.2099319728,280083.75,263010.1875,250428.80208957376,259482.45157690227,252973.31309664794
224,97000.0,118225.8828125,116405.046875,117114.3515625,119320.53125,117153.2265625,115223.1328125,115171.2734375,116886.4921875,120451.8359375,119278.0234375,119212.890625,123620.8203125,115129.58685626768,117247.17476506348,115132.67371588983,112707.02079308378,117894.96565625758,116612.66758280508,115336.38597812007,119165.86317327512,116891.34867494609,116853.43023323854,115287.67332760112,115851.11119423427,115685.94722317999,121630.24543258456,116425.79048037884,112044.95052103604,117360.63998766983,116028.88511107526,119188.7566369765,115507.2581574998,115585.22624499898,116570.6969711383,117676.60796009433,116474.09903935528,118924.28846586414,117818.17026119951,115306.3125,112686.71875,115076.62949007194,121670.55338544556,114256.09068278593
146,130000.0,132594.09375,135932.171875,138666.5,134822.890625,131552.953125,135630.453125,139730.09375,127254.125,133951.953125,129300.84375,125590.890625,125494.3203125,131666.89537111184,126527.69914549979,125701.36478748015,129093.6511933992,132725.46295825051,126546.58982487123,129688.87525132595,127799.465275638,131986.6624026336,131758.39673524228,131069.66571093512,129345.29120434947,128581.75812149186,134749.1724194683,129906.98136952595,128545.46565935384,129902.0917492938,127629.86392148663,129774.06499177791,134815.64345382448,128061.48214524185,127841.10756959242,126840.84290595363,127539.9582269196,130493.39700904637,145815.8008497434,148232.546875,140717.53125,140911.5004265633,129428.95695192592,128872.96882254709
1363,104900.0,122560.3203125,122977.953125,126573.1796875,122051.8828125,117834.609375,125631.53125,140669.234375,127410.3671875,124030.3125,120230.7578125,118036.2890625,130774.9296875,125884.14182847491,123112.19933277329,127870.51016090566,126956.93127427873,132538.72829491424,128001.01659119985,129941.09474428846,128777.48735071032,127134.56312409253,129361.1898464471,123903.93708081287,123973.90127284538,126986.42245049459,128710.61692773763,131998.4293249851,131606.92069233366,126509.90572478813,128312.6315592317,129436.48835708424,124196.19893195813,129387.58204622706,134656.74772666636,126915.02893499414,132245.07783907637,129556.34020064428,146095.6223960098,87639.15625,112067.4765625,132735.9390735034,120326.79255148578,129344.1184262516
374,123000.0,123319.1328125,121890.3125,126500.171875,121433.0546875,122721.2578125,128675.3515625,121123.3125,124217.125,119039.5703125,118439.828125,119895.0390625,126027.9453125,121986.00518248948,121774.63136854615,122297.0404683744,120977.2264232476,120409.59426788875,120029.90756294354,123423.71954899523,124222.732865998,124218.16971483985,123746.55549922767,121439.77080112713,118883.13958878677,125230.81157494301,122132.5908774726,121449.77751658042,124443.14242058396,120387.20082263708,123406.7521077955,126247.41056447299,123286.53508591001,119695.07158479748,129626.81856504106,121517.75483269079,119511.79551330135,122769.19136462519,130830.27384361884,126814.359375,126504.75,121502.03927845543,126336.54125359475,124568.48748848324
119,320000.0,392089.375,389670.46875,375326.8125,383021.59375,400879.90625,378568.625,399147.59375,417440.53125,399643.40625,401788.6875,425660.5,410483.71875,398922.6048106352,401650.2324528645,389075.3712011501,384593.732921664,406108.96141576796,367180.42283022555,380457.54169777187,371233.8858137277,372437.4277195969,378702.89159343037,366273.09270835505,417531.0253711375,369305.33890879166,399120.9429133879,369267.62675748375,375540.7734735291,390716.3198033051,388364.910060947,382353.20028140565,368898.4246266939,349588.5177915474,395164.37951035507,390147.6741713827,412152.8801185949,383990.8325164275,293825.6085714286,325299.25,334305.75,350500.41977678926,321813.97092817945,365768.8729353134
1097,127000.0,122739.984375,121092.8203125,120044.171875,115180.9453125,121562.59375,117938.4921875,124266.546875,123925.75,122337.921875,123835.0625,124747.6171875,121754.3984375,120564.36243976766,124549.26453064133,121272.79877912565,122895.4289513529,118474.31766172904,120854.45083351902,119604.2727088251,118321.29900570802,118909.58287100992,119239.34192291767,120699.43281635916,118248.68471086552,123527.30695832166,122389.82232294336,118732.9101853361,115542.81315743546,117113.39218079485,118548.7345061361,117177.91525012036,123569.40174175118,117054.31191019155,117758.98667146412,114593.26175887293,117479.30538118162,119784.63857013392,118386.02433963046,130551.71875,120129.7265625,120111.20648188464,132037.76285199367,119073.82698631837
251,76500.0,85553.4140625,85607.5234375,84072.9296875,87706.0625,91607.4375,79891.0859375,83468.0,76333.1171875,82830.8125,87871.9921875,87607.125,69313.671875,79807.44999541443,77815.80005340361,77536.84254292071,80301.36461249404,76520.95263473169,78810.65524897922,76775.09517849126,75159.4781712594,80513.3493517959,74848.31859406535,78987.98383606982,78690.5158283993,78213.53840694796,82216.90986638241,79280.15632803463,75837.48260127644,73507.17641521129,78470.501353794,75949.2005433878,86447.26547961596,67722.70924706817,72437.43558035331,69343.68082596532,70266.33424992285,67359.92879325413,107385.06604273504,79944.265625,79071.3203125,85072.02942525945,65141.384539663966,73546.45881305485
1407,133000.0,131331.203125,132588.40625,131828.125,130055.890625,135488.765625,133371.265625,129229.375,132342.046875,128886.84375,129885.296875,133062.828125,134396.53125,134325.39718801292,138001.51044272646,133719.75282200766,133688.65520221525,138071.3154517414,134182.8363603077,135139.62305691867,136549.48446086518,128975.98575898272,131081.35871548633,134467.61338475483,133867.61260283587,129659.94651906256,128234.47990084415,131424.09007926038,130847.55902226818,131924.30428890476,134450.26045869561,130617.62722173665,130781.98933455381,130806.98582356016,132012.7372014084,126668.57811956537,136298.0768845156,131477.55383956427,130986.60209135027,132099.15625,133616.21875,132843.2349066417,133805.88333828145,131723.25086729493
10,118000.0,128043.8203125,130730.8828125,128180.171875,129868.7421875,128400.640625,122933.8671875,128603.8359375,129861.1328125,129898.3046875,130249.03125,126230.4765625,120984.6640625,128932.99785772446,127140.13530236248,128604.45782226027,128375.9178323715,121221.55852078086,129789.81683678964,128042.81039341362,130025.53983213697,128068.91294001229,122804.99644753242,131165.2864392217,125378.96434303763,124424.76513741465,128894.23692720663,129979.81782524927,125892.71477848734,123863.46362038727,130852.1009595116,121873.62921736405,129163.56074806009,127005.45724350604,121628.43441948351,120597.7999996684,119756.11836870135,122097.70336583766,129106.30938364717,103288.4765625,122069.34375,137652.41995676796,132241.00527899832,127103.65076415603
450,120000.0,130554.2109375,124988.59375,122995.078125,127227.3046875,131032.5703125,125812.4609375,126678.359375,128491.875,123626.984375,123894.3671875,128660.015625,131812.265625,126813.96034103369,127253.7330077559,127588.3391996834,131005.87522916468,132391.03106328947,130761.38760599433,129257.62499071148,125786.70310004041,127909.4581415406,129038.15668864947,129394.31214806242,131639.98332168808,131812.26511793162,128654.72425643101,122573.65892854099,127068.08065604443,132045.20010210742,130583.45541061972,122201.91455601573,127271.02800834917,129314.55070224123,128431.5174199598,128334.19266896459,131546.72542710346,129652.43785833546,116181.85254590838,112413.375,118197.1328125,114963.49597755201,120835.73169376439,125802.68933196404
709,179540.0,192887.671875,191219.671875,188727.109375,191196.328125,189972.203125,186251.59375,190487.0625,188517.109375,193549.84375,189480.75,187400.078125,187018.015625,189131.38355535196,190206.54563418243,191259.95769649596,193956.03911908023,187749.69677348726,191834.37174076916,188364.74752321022,190209.3480750976,190733.26146952555,192458.4429236692,192054.13302700804,191311.64074535464,188652.56070839637,188068.07387220804,192493.7473897309,185322.8683842894,197368.85671630624,191747.2842665636,189304.02676360638,190090.04528874575,187159.90264168722,189495.45927806286,184848.4862806613,190352.16712326868,187808.47541839306,179898.8882645714,210812.75,194016.9375,194066.83475677404,182514.26732895046,185104.1287565965
256,230000.0,234618.59375,235917.25,239040.796875,232242.625,227912.703125,233119.796875,239034.875,226073.765625,231589.5625,231581.765625,224768.578125,228176.015625,227224.3980774891,233267.3409013935,227764.21792082748,230565.98257821746,223253.26455764894,224639.97654966504,234090.6197471462,223626.40156145729,230803.74480235772,225496.68636875143,226129.99891706998,227794.82181665782,232875.51746250142,235392.05312076845,231513.2985205505,224593.571118914,225262.89895705236,226990.85382789467,229050.4630813064,231837.77460795836,229161.207927642,226419.3788155106,236009.71490815893,231568.14616108555,225719.32168972978,238463.10725448362,224519.0,217570.375,229881.17830452934,216573.24305010465,223340.47163785872
594,140000.0,139904.890625,140166.78125,140714.1875,139820.328125,139089.78125,140850.859375,138255.421875,140645.3125,137315.671875,137569.375,138632.890625,140986.265625,140208.57557566295,138838.00845292927,138304.2730924123,139837.23457522847,138965.70358663858,139012.1512452695,139340.8489042078,141618.91758609487,139858.88372781305,140458.8033703817,138852.43149837988,140062.84378050605,138400.6047790791,139785.87182121442,139335.878342743,140662.72396561073,138724.6512319922,140709.98820457997,140252.95119648564,138163.60853957277,141121.6273976744,140456.30181677148,138100.33828500615,139023.32237805577,141122.1661833279,139676.14803730106,138588.1875,131887.984375,139317.77267086046,135317.58527621755,139476.13400511845
390,426000.0,418212.96875,419535.625,408143.4375,428026.125,422812.78125,382799.21875,405929.625,406674.71875,411619.5,379019.65625,390097.5,375760.09375,395749.3250755815,416135.1216937181,392113.14463164605,394290.90015987336,404829.80107554473,395674.36659349443,392222.4775288531,394034.3524584349,394793.21102220274,401019.3429871307,404587.7500684461,396349.9088391671,400372.4839201883,424718.40282409155,420903.99044982076,389054.3075704774,402357.46491663024,403740.330196583,399575.6386713733,404892.1448097421,390924.22984946764,392357.26805938076,409913.5610968797,408128.5446537062,398749.04187299334,393847.72857142857,377829.1875,394693.03125,427642.57046172,421174.78365177417,397061.07584503165
1203,117000.0,132335.75,132319.734375,131129.703125,134748.59375,136788.640625,130215.8671875,136414.359375,132228.578125,131943.234375,137083.09375,138363.625,128302.78125,136373.07112692288,132363.403664453,133115.30882721703,130379.73023012617,134430.9111670478,129923.9563727245,133364.37866381468,134997.26036614785,131718.97257765106,129030.94018783375,134734.7046456013,135988.41176162817,126725.9738240517,137066.97851681942,135630.0158337839,133817.7583607448,129590.19568241328,134015.31500520423,130906.76828765094,130411.57001560692,134462.29535588797,125597.81889487596,132810.96711651416,133640.65654843196,136294.83735882785,127973.20356161437,135467.765625,140935.109375,132807.360223532,130402.5427550852,133095.51585843373
1169,235000.0,198400.421875,196974.015625,194706.109375,204018.765625,201135.78125,202738.078125,194937.796875,187571.28125,199402.65625,193741.46875,199651.203125,189489.6875,194542.7669095225,197735.74542314187,196623.7846483509,192194.64483566626,195850.75011906622,194921.87568342616,189966.4648525603,201434.4217323211,192379.0176078133,190868.0591674077,191988.75824507637,195347.73741409523,189066.55314886235,193988.5174838028,188064.93663749323,202536.8733093935,195080.55833720532,196539.66291984922,199138.65477870317,194774.34366109883,199054.60563838,188367.498501882,190545.0025978762,186528.86010742647,196627.363713165,202775.50088435368,186128.0,193260.90625,205107.79929371877,220582.00693441764,205565.71930486689
558,108000.0,129773.15625,125335.5859375,126979.8984375,129475.359375,133338.203125,124534.671875,129319.75,127093.3125,127977.7421875,125942.609375,128667.9921875,125866.078125,124533.03649699209,131161.4651776473,121578.21828943952,124013.84565573286,130677.70596571451,126354.89625360501,123868.05787081232,121728.94355788342,124418.69977403451,126632.61957761449,124696.48335120163,128355.69480346699,125242.74708382084,127447.02868512552,124124.01262561796,124076.04219421987,126334.6540941833,123912.8414425642,124599.52760075872,123842.20745185502,119694.26583501417,127814.50501318011,122327.1427199175,121363.37918565674,125571.36752438442,123192.15159456247,118817.640625,108519.578125,120169.43358522833,115897.3249148147,122222.90330695704
1299,160000.0,358298.15625,398537.09375,365524.59375,353342.53125,346532.71875,355463.40625,369582.25,337580.0,368484.53125,362253.78125,349467.1875,372863.90625,334354.81135671673,331176.72084180935,344820.43448292767,356610.93881843286,333039.38917529926,349722.7521458348,316043.7866236556,325095.03383363725,351591.8302553194,352470.3654446546,345840.44669833715,322264.2592641107,369876.33948803775,363712.2117722751,388762.27687957766,322333.44410601055,369485.48038838,327103.80740149954,339132.0585640284,375993.90722844796,351355.9833510746,361659.4407746944,349291.1723955287,333158.9856630595,322390.554850315,351718.59428571427,727290.875,752342.0625,323754.0703183416,444386.2467222813,347806.9897944399
1425,144000.0,136120.921875,136391.859375,141053.703125,136960.546875,138382.59375,143340.875,137325.59375,139914.296875,141695.0,138993.953125,139599.671875,143320.78125,139367.0249761889,134476.99316317603,138575.5078310872,136514.6254388998,142019.79988424238,141735.09949158487,140300.02200754583,141141.39506834018,140172.481957817,140172.955255369,138454.41011776146,139945.9286788795,144078.7948405937,137916.61759794774,141168.11101244483,141716.07596321643,141001.44967685765,141439.28020430673,138895.31496660342,137633.20756143724,139587.58166021452,139203.47646348976,139166.60824504407,141814.8650175836,140867.53565806698,143525.24633297883,138890.25,134696.046875,135514.69572978158,134630.67378622893,140174.78495707267
461,263435.0,252497.6875,248293.046875,249712.625,249909.890625,232207.625,260526.515625,242168.75,260934.625,255689.09375,263296.5,264908.1875,267828.71875,252788.99112728602,273602.6423319513,260717.16966752714,257296.76491630916,241090.2882584342,253627.3568876466,256071.8888067585,260372.83803491696,259602.53431006137,266951.2657154946,262774.9772227967,261921.9276446307,263714.74665258586,247587.7839766142,255413.98014942484,272664.3157687474,269025.9718964089,263264.75554392935,272410.2577264299,250886.33391053026,255634.26744144628,261453.09419932903,270335.40880146605,264675.9071788725,259141.21940649158,234032.3738095238,251059.1875,243445.09375,237903.57255541615,259828.61495306162,269150.0680191685
724,135000.0,129519.5703125,126533.109375,129089.328125,127532.3359375,132320.484375,132578.546875,128389.7421875,126466.375,129584.3828125,130604.484375,134936.96875,135312.40625,128308.57739575741,128837.15214718206,129753.76315688212,131623.34053738986,131675.61998715193,131621.59085753752,131377.33824488643,133972.9984137555,131550.42208757048,129692.05186297148,129195.48858099562,127466.51978135605,130631.8617759184,129054.54620313458,128360.18629681139,131567.1746493276,133562.5103609817,133832.02795791582,127887.25148193722,124744.07014361958,127900.39626313103,129122.45792259157,126231.434281649,126950.73969676431,127572.92778910903,128006.6738693912,118579.703125,133222.921875,125326.44980614034,136622.63310228946,132302.47916548853
1347,262500.0,263312.625,256888.875,248626.90625,256153.734375,273617.8125,253229.328125,253400.125,262186.4375,261992.59375,245929.765625,251309.953125,253543.1875,266533.5210544522,251803.65966632596,285579.69490420853,258532.3240976409,268461.7368704305,268195.8809266735,276462.5687908488,275646.5524206725,261768.2001360711,262605.849479211,275064.64614066726,272495.3275088181,269350.2051792366,256968.12905912628,259339.83908869117,287315.06811501895,260688.26613997467,260922.70081049253,265578.34047675936,271942.1422656608,264361.94272101484,279259.9905389096,279382.9387790532,272596.12012952013,272740.02049281745,220316.32660714287,263053.84375,261095.609375,237503.64902775755,258219.43440912227,279945.41156775685
145,125000.0,145011.453125,149489.703125,147512.53125,148780.28125,149214.375,146281.546875,150110.140625,147446.109375,140599.578125,146490.140625,142708.9375,159777.515625,148544.85379380352,146168.8131488042,144506.8497349435,144763.81716802018,137574.43853846632,145540.01312597917,147151.22785196643,141606.83002807756,146862.06343691755,138071.28306520075,144302.28098086023,146280.28889432462,143561.71419838583,143166.28441172483,143643.62278537493,140892.56800571902,145872.55668713927,144776.48836085817,144804.44878415158,143285.14374036825,138431.8776920231,137527.11123040807,143343.50751008667,139663.05987000393,145577.4798025455,141556.5069517302,140941.125,135958.359375,152689.43916937464,137671.42843391764,140361.5028601272
502,226700.0,205895.59375,207947.09375,210596.859375,200274.265625,206692.578125,213031.359375,206822.125,215274.046875,209761.03125,208445.421875,213190.9375,208157.921875,211199.57279899405,210476.51253069603,207026.22023233573,208803.6563543963,212729.10909803794,211082.68895586708,209622.65433548318,215107.08100608294,210725.8456008476,211293.63072888943,212036.06829537833,215362.31131391693,210471.67925755872,207409.25507982695,209831.18867841893,220592.49315629716,211893.8264658433,209073.5805190634,212520.20690516994,209044.45381799043,215811.37047827797,219504.49025613302,209116.67545027653,215415.5815913429,214525.63556872949,212100.98328523373,212959.96875,210272.140625,202406.6733792608,202422.3673557733,216366.07196885187
1071,135000.0,132137.765625,130217.234375,131289.25,132374.25,133427.625,128592.1796875,130519.4765625,131347.25,129976.171875,129748.9453125,136689.3125,130353.4140625,129426.06568886257,130718.00531827695,131772.7722902623,131830.23662022626,132606.36272206323,130745.42859144401,128995.11536773875,133691.93305726867,130672.49592751412,129579.916986146,131775.81040692027,131702.2568160349,132416.20296635822,132263.01393510323,130687.74892782894,133136.37380214612,132491.67056855912,130340.84563792941,130503.14386688342,130661.64831445563,130500.36961145588,130103.18774980189,135090.30923891033,128495.05240487977,134826.43951662086,133293.46278240476,129801.7890625,129379.578125,123962.91565280003,136974.78307062713,133576.26405474395
