Id,SalePrice,repeated_lgb_16,repeated_lgb_23,repeated_lgb_24,repeated_xgb_1,repeated_mlp,catboost,blend
859,152000.0,160667.4682271752,160508.12991423917,161880.29273045924,161596.94140625,162006.5212035491,157553.65090592805,160297.3056270499
998,185000.0,159624.93433942646,163161.35372927206,160717.5999074218,161009.375,167059.22127742876,164681.8049086204,161589.0612665773
78,127000.0,118866.83291809013,119536.79809342482,116055.74783872205,115229.634765625,113394.05587024795,113007.77733194963,117036.64290238268
85,168500.0,172268.20409915168,172515.06538542133,170415.5608306739,175112.859375,167236.87634494915,170932.94275340022,171314.3532250041
793,269790.0,235665.53981167948,236671.3807882707,233602.59804054978,238342.01171875,257139.67832802012,231916.3869804424,238037.16010702378
83,245000.0,240295.48298236393,241199.65456770518,240918.05939463075,242509.91796875,241157.62533686106,236138.0521466304,239669.95196677296
458,256000.0,196913.87194761686,204618.12306173384,201546.2579728875,205817.171875,207958.9511674765,221705.4941114712,202939.97908164255
971,135000.0,84237.26376330909,80961.14716339248,84100.7524131389,82974.849609375,90737.83384175404,76757.20651538011,83813.85592380425
677,87000.0,104536.65419689308,97062.6798937785,101605.8538686712,100301.283203125,95420.0082446628,121088.69501910816,106220.81581198692
939,239799.0,244099.4317056846,248095.6801561422,244459.46035357442,247271.65625,252559.46901822923,248339.99239776068,246062.22186226584
1051,176485.0,186451.14801503165,186435.47219588404,185723.30704793474,191708.390625,187636.96375084494,189035.90274117375,187084.285399293
437,116000.0,112050.22264008805,109657.59642113656,110466.27788855018,107922.94140625,121786.65570656821,108051.0743326653,112711.93804105135
645,370878.0,342237.7608890131,348674.8733312692,346675.4619131628,350272.0078125,379636.61437200743,342374.2581064721,347567.159866666
781,176000.0,169149.14249534905,169084.97946559056,169288.52247537085,170671.421875,172906.45933818878,170781.07857926693,169975.64573034362
863,152000.0,148201.53885648993,145370.88111194255,147410.8859766868,147952.83203125,143142.4079526824,138150.63856440113,145676.01058086514
1358,149900.0,163168.23199504186,166536.48263982276,161632.41515201732,162653.61328125,161574.2481662997,156036.917798159,161659.38132953524
405,168000.0,173110.97428907,172346.7056043523,172553.24688329842,171426.3203125,172150.96866271354,169222.88229573975,172275.4279734902
1271,260000.0,226672.00494056937,218648.01576372387,220509.9440889457,229489.6640625,229213.3631536855,232475.51312573816,228076.39573772298
942,214000.0,225648.9864180053,226254.4140906179,225099.33620591275,220941.08203125,232087.66104450414,230518.83569765952,227438.24992765117
945,137500.0,160042.477023306,162218.48995636703,156917.64292024882,155971.15625,168141.85551493525,159237.5929755327,161046.55540736343
105,169500.0,166262.72637211505,167557.93831066694,172289.2746034534,168664.859375,159260.41845804994,154521.36027453994,163157.49373101874
610,118500.0,118285.30172723846,118267.20263255325,118972.54781058863,117284.064453125,115490.47240764936,114719.28762540883,117247.42860869272
1069,151400.0,182117.81709250866,174584.28077541836,168357.42874952417,181779.6875,188711.15657654015,180188.44652852064,182706.00307260006
994,173900.0,177987.15844259347,175632.65082511056,176174.11838381624,176657.27734375,171266.7907408678,167444.6963822001,175137.57163488446
889,268000.0,331147.46397269634,325158.45456348395,316232.52852265275,320761.671875,296238.2332856839,314214.1125687315,323149.8561782868
63,202500.0,202683.65539251245,205696.81410150227,205651.71018146776,204311.71484375,199177.04591890553,212036.86244186605,203868.6766198349
282,185000.0,188105.44128206026,187048.3159690798,192621.9437891291,186577.8828125,203674.55642993713,183675.00076707703,189516.915328229
965,214900.0,213441.8294569857,211996.9843787864,214239.36485027667,212791.84375,235487.42871979295,218660.27559591967,217507.56389701538
239,318000.0,250639.93816623665,251279.12792489523,255296.5272583397,259473.60546875,252786.41532603579,250428.80208957376,250906.4272676097
224,97000.0,121126.66552307896,120318.5764769513,121631.67707329684,119489.18359375,119579.88606419467,115076.62949007194,119819.0064841345
146,130000.0,128191.415351502,129527.1770428169,125710.847305397,135833.0703125,131158.63540369173,140911.5004265633,130900.33828908138
1363,104900.0,128721.30969526187,132736.26371071566,127615.35119596348,124529.48046875,123157.08766547266,132735.9390735034,128654.18691478937
374,123000.0,124373.87371134228,124030.49588906075,125033.33274943191,121055.826171875,123746.3875647354,121502.03927845544,123768.29394867911
119,320000.0,362128.74643242324,358496.9014141094,353757.6387143836,366548.765625,334435.24979266967,350500.41977678926,356108.9018587765
1097,127000.0,119371.91107316723,117894.3602067141,119262.07869392187,121440.107421875,127093.47638768159,120111.20648188464,120600.15920159107
251,76500.0,78665.31559500728,77954.2159586775,77552.61587313985,85861.359375,64655.2809066793,85072.02942525945,77830.47356859196
1407,133000.0,131604.54808272497,130348.09728939508,129763.31855724675,131587.998046875,135564.07788064226,132843.2349066417,132388.9981707143
10,118000.0,127535.26646493761,121258.7498899066,123167.01435592363,128622.43359375,125348.90911853494,137652.41995676796,129044.97464517248
450,120000.0,126660.19063249347,128058.6968028988,127476.85088451566,128787.44140625,120551.63763351727,114963.495977552,123689.7681189851
709,179540.0,185526.89037310294,185814.63152908575,183384.2788274056,190105.8359375,178850.18067706338,194066.83475677404,186115.9618441157
256,230000.0,225632.58791762087,227941.40803536313,225968.5748560273,229678.83984375,219084.26143038794,229881.1783045293,225467.9586353787
594,140000.0,142162.97802899953,140214.0325408865,140502.4298736319,140181.77734375,140553.35504440195,139317.77267086046,141422.87683747592
390,426000.0,406859.7034828047,419311.32250451634,419431.17824101564,446592.1640625,411604.60214542045,427642.57046172,411271.0819217384
1203,117000.0,132954.19085296142,133598.9900263626,130020.09417047395,135277.28125,140206.10026422236,132807.360223532,133956.4278188923
1169,235000.0,192772.83841872052,187099.5542594223,188942.46743388736,194528.58984375,208347.48591732804,205107.7992937188,197200.78936548205
558,108000.0,122373.84262220997,120605.43842442447,116584.70249840387,127452.9375,118456.35214410216,120169.43358522833,121421.64542733134
1299,160000.0,395482.54304926936,446063.08923395444,456607.9416118105,417305.3203125,486333.125040247,323754.0703183416,395467.0328026316
1425,144000.0,138265.29331063863,138108.66554336302,139565.9765753266,134871.2265625,133959.92210870568,135514.69572978158,137159.83093965735
461,263435.0,259855.06339386897,255572.0602961341,260619.66708656872,249579.35546875,261740.61795344096,237903.57255541612,256173.97536001238
724,135000.0,131122.8968567188,131497.75884905615,132537.65785844764,128219.9296875,138164.67243224985,125326.44980614034,131079.0973480359
1347,262500.0,266911.7456459867,282552.6607847723,278665.8596826563,259020.08203125,270419.4781275695,237503.64902775755,262119.49180377397
145,125000.0,139854.32313642552,134122.1701230511,137064.17712037358,140968.42578125,137705.04206860258,152689.43916937464,141858.18644661666
502,226700.0,212160.89390982973,212100.4579138931,212076.6211430595,205452.23046875,210221.57355766755,202406.6733792608,210131.2612138355
1071,135000.0,135475.56455022623,133970.31333406002,132932.27436323982,133396.05078125,135172.39139725608,123962.91565280005,133361.71248054004
740,190000.0,200895.09667670671,199640.43434351461,201252.72917930275,199412.65234375,191954.5712526242,195423.4331191556,198642.70583372517
1350,122000.0,156716.42130833294,163460.87772987632,156619.7803466857,152462.8984375,124908.07639559513,156104.97709452134,152094.57738935284
732,187500.0,177779.42174889392,180139.64800260332,179212.81429953384,173977.03515625,190518.05399042607,195336.70095411607,182744.46701871714
540,272000.0,275244.98042936414,269878.7744426713,271962.07880784036,267634.421875,231216.91857467813,260422.8738498556,266333.6726807337
178,172500.0,159459.37942215276,163924.4989178338,163929.66911281476,164536.09765625,154102.24256886353,175282.2420974406,161545.64761553647
1409,125500.0,113786.52189715196,114393.81950953507,115136.23362339157,113728.5390625,116121.02584540869,113228.87847141032,114017.35335711147
698,123500.0,129892.24601255682,130337.2514061796,130192.7838545453,129183.8828125,133740.93583938308,125715.65454436465,129686.89576904962
1403,193879.0,179326.18275652075,181037.49814522304,177186.49407422464,186678.05078125,192462.47108264756,192240.46399634395,183512.4700418386
1023,87000.0,112813.50382912302,110154.11109609382,112953.68685087397,114189.283203125,100201.22937881522,106859.01136879544,109953.44385455929
1117,184100.0,194999.60571237968,197458.94459031418,196560.466220876,195809.4296875,183987.81020856887,196210.1458519822,193655.38283344905
1430,182900.0,197490.72772601398,193257.51912019393,191139.87997373578,188824.08984375,195199.36628045968,187865.7596557292,195434.40911073034
1454,84500.0,137493.9092783809,136844.3263187555,138281.4312709264,135761.2421875,133657.0241327021,140809.86360506536,137546.12605274757
8,200000.0,210201.16596745356,218272.62968743776,218158.81440737273,212241.8359375,229815.85475570607,226420.2888417046,215900.84447466768
821,183000.0,185045.46004182415,188236.91028936434,185235.85162609728,189672.69140625,187103.89599593118,190030.0014604056,186234.03824452567
668,193500.0,205458.22898245015,207630.04718573266,205677.3709198999,206347.0625,204518.57489425852,208088.0972695397,205797.99359989652
1390,131000.0,135934.4510227741,133053.19789923492,134189.81273812574,134576.888671875,133628.71381642786,126701.51125401136,133946.6097306209
358,134000.0,144836.40421941772,144664.63545805705,142832.46320462006,148378.6875,138870.74049614172,146260.83658006974,144246.42478019206
784,165500.0,161125.88570827054,159460.41775511578,160940.25160869496,160898.0546875,162166.4368386616,160796.79390229814,161214.28715686544
986,125000.0,120991.7898849808,123279.45914192426,123679.99335994558,124876.732421875,118133.60643302946,117597.07900289544,119975.74361522422
330,78000.0,87574.07342117648,89045.70520008521,89034.56354019878,87590.052734375,86301.96431070144,90983.34130955642,88006.87613024589
1445,179600.0,192095.19545358475,191734.79281627675,190426.38081569909,190040.16015625,191720.82746792352,187245.38861855117,191169.72965240487
1118,130000.0,140104.80801899004,141019.74030753167,139062.63548483045,139882.234375,135350.36486067245,135007.00657660165,138513.44148680038
1088,252000.0,276120.1988718278,274154.95244741,278114.42107584095,270226.7890625,256598.4376966971,275174.77661540045,273181.07279695047
259,231500.0,218764.69703793727,216043.5696334052,216189.4752637096,215619.40625,228126.2385656861,210580.21976047076,218620.39594804417
1145,80000.0,99086.88032458452,96097.3834580949,96643.51342030018,91039.021484375,88025.17609911418,98104.38675823406,97341.10415803769
373,125000.0,114465.55937798525,115372.31415925399,116256.9824587271,119784.076171875,118716.02455865717,119677.87927679102,116006.03818634935
1076,219500.0,194113.5796944309,194197.36597456568,194615.33729479118,192477.51171875,175729.11572545816,177852.5307988415,188580.8611433686
883,178000.0,176253.68371692384,177797.4511364069,177098.60623324724,175255.828125,176868.46700067644,173514.68482185455,175848.20777816238
143,166000.0,128956.52080971662,132289.46479031694,128437.53132205625,129443.830078125,127261.06927828345,119391.09677045402,126995.43967040931
526,176000.0,176624.05626536428,176563.56703072943,176112.4780435233,181192.8046875,189470.1858029752,179194.25579926875,178908.53461572467
1108,274725.0,233578.2482269556,231996.33188569034,229452.296598276,228866.3828125,260439.53441006015,224481.25905519727,235752.062319195
1336,167900.0,159094.53517090212,161976.59815485537,159439.37893704273,158263.48046875,163561.1304298003,161151.69868184123,160098.1342962099
1092,160000.0,151558.24051401913,151794.79262210167,149987.4333960029,153342.890625,158251.20398563374,159465.88804291643,153930.00045059086
1388,136000.0,154901.08126473014,154007.7087722034,157369.8315194375,164135.0,168675.24211991864,166691.77794976623,158975.74186547968
441,555000.0,425104.75265095074,425875.17680160893,434315.3240155536,449826.84375,417495.5344368762,455243.63028518687,429446.68050161045
532,128000.0,137015.37654444616,130934.14184597494,130849.12825681869,135364.072265625,134984.05192308448,128293.47671696256,135158.38313433898
1170,625000.0,449421.1289283212,463892.2332237654,433825.8980782009,438379.7265625,424228.4723538313,460437.3547356137,447829.22634678136
227,290000.0,266457.71018780407,262290.3930042961,262281.6405281261,270349.65625,268675.4323111699,269239.56965386926,267272.6728986638
1001,82000.0,65615.04987597004,63611.18697545108,62917.3073682264,70788.3984375,68487.43376860592,79753.0795546172,68565.57486714539
229,125000.0,120829.79957901417,120611.44416364697,119511.9412647745,120974.216796875,113457.16074276784,113824.04705294687,118523.86018276229
1247,186500.0,189104.88888145107,191082.37244224953,193379.63114438948,192506.46875,197100.02323274646,191467.43427455003,190663.92505432016
1320,111000.0,112950.65731921754,113291.98681059001,112464.32982059885,110048.6640625,115812.28216935821,115052.27625560237,113734.59561861289
213,252678.0,243270.97753688326,245448.82129920612,241454.4606577829,245746.515625,248286.22991368626,239547.1989089792,243312.5486773953
80,110000.0,124477.00873695614,120744.63997207856,120373.64525884434,119775.8515625,119397.47027638636,111841.522741719,121483.68099165699
149,141000.0,145040.22271850696,143797.91152759833,144027.201768976,146736.62890625,138465.6344655776,149431.42550589357,144897.52087000353
815,116000.0,115506.02846574044,113974.80463922254,113646.12559263804,117928.46875,117138.38661359143,121624.2068451312,116838.08359556005
1068,167900.0,175084.38136081054,176811.29104989083,176171.33478279822,177931.2421875,181599.32608888697,173650.05223247936,175750.49346260534
870,236000.0,225725.76193005097,224741.16000692878,225318.717412661,230699.33203125,228679.38479636438,222237.93874498157,225517.34360427974
672,103600.0,120386.14447087688,119682.2664451404,117080.43570558561,116077.412109375,119599.87538532395,116217.84645494093,119524.8395241426
1125,163900.0,174251.39716156013,173932.8116089674,175851.8712269915,177672.6875,174256.8599165967,174420.8804089899,174282.65798364687
556,113000.0,114914.86861455438,113033.69195058655,114609.76186892345,114231.279296875,105924.52649576143,112257.3518906896,113161.60879275325
865,250580.0,196332.77157104833,201564.3834603788,201353.84349938814,197733.4453125,208343.76867915015,206057.63614715583,199785.74245387502
134,220000.0,209171.16090040287,209149.43614041363,205564.52856232045,210835.81640625,209525.161460532,215120.69188059733,210291.55158394683
1080,126000.0,132612.3257847857,131146.8479185229,133300.54123559437,131422.435546875,133234.2142683796,134616.4435880989,133061.03021049136
824,139500.0,141810.02511124808,141776.15485231264,141137.60497121786,144071.3359375,136323.80812326324,146568.87434696988,141887.83420736756
409,280000.0,278999.1224145113,278548.52046673454,275633.8698514329,266713.89453125,288780.9570261828,257501.3137505625,276519.690003189
983,159895.0,175773.44024620444,174833.39174386594,175589.94907419203,178843.015625,184815.3930070722,189524.60759081252,179529.50150809527
508,208300.0,194425.90418040956,187939.2954049104,193470.3388297934,189017.86328125,191805.24718453086,188075.8427256371,192911.95345705253
1151,124000.0,120928.12865667167,120618.9251640955,118780.64749420194,126117.626953125,125850.41504284946,125339.31441194558,122419.79730349919
505,147000.0,142786.51907027396,144926.88285569494,142536.77010244082,143716.37109375,142097.5846613014,132541.6373414513,140845.98943112997
987,117000.0,121777.7889586629,122572.4613937604,122834.70592637321,123808.45703125,115582.19867631578,128436.25063071624,122096.67143848592
348,157500.0,165539.34563286894,170356.84194397967,168983.0720267137,177466.2265625,178092.1437397963,186710.34727307735,171128.05291286358
387,81000.0,91886.35608357628,92087.56955026565,93584.83073650737,92778.353515625,93070.52099688057,81781.28601392158,90236.66527257224
1,208500.0,204134.08760375518,202998.93501045613,202524.06231007932,203104.5703125,205983.8617225076,203247.59179826407,204237.0098551721
361,156000.0,146787.35169016352,144845.30894302545,146318.18599056447,146107.09375,161463.29737155608,152090.05352187238,149822.89199851375
829,185000.0,191837.49646041176,189196.44450315624,185578.0518310112,176773.64453125,205400.49876710802,189407.5768347078,193324.258661587
1380,167500.0,145531.9600397201,146646.14903211128,145148.8273296972,144509.25390625,162236.63866647685,153623.59140789637,149356.9275939342
476,132500.0,142669.04639840344,142217.40670454153,139642.63921739603,136304.97265625,139918.34920971873,132144.49430256482,140385.75971740863
1248,169900.0,138025.3714224341,134658.05367215394,135889.7003052121,135238.8671875,142664.89017140958,143798.29666532937,139721.87500455853
58,196500.0,191211.14828788015,192186.29234526417,192181.7711525223,195137.671875,195724.35674847977,192628.3887853274,192106.25252326415
638,93000.0,112466.52763389761,110758.60082319204,110482.30038603995,109450.74609375,102539.7690144422,106787.39310373,110036.92534989634
1274,177000.0,168034.93644672303,174745.3375943904,172787.16451751496,161732.49609375,160358.28520000784,168176.2223153964,166971.4545375324
1027,167500.0,142049.42405912984,142040.26926172955,142761.0085509247,141014.63671875,145528.96958556416,137401.66437740825,141706.9606622031
910,174000.0,173630.83503664707,176655.62847801935,175175.75215888908,168165.14453125,177064.32133104507,175526.55867691402,174458.85350715258
173,239000.0,207950.24963298792,214141.82241607425,209343.5812519394,204109.40234375,202247.31391553784,211897.2818203571,207851.2918795215
451,110000.0,111098.91583156472,110177.50034361877,110704.64596101089,113791.02734375,110093.07854087684,108288.59218257798,110450.73309919657
126,84500.0,90906.44465618745,91170.68065244169,90337.6277475068,89145.248046875,98198.1937042732,91358.0142291378,92021.97047463208
935,242000.0,219372.3225613004,230289.5242279552,224431.44660562425,210913.0,266972.3399011465,226614.32178554116,227426.81605426612
531,175000.0,181365.56159490324,186060.8439274927,182860.205447422,187033.234375,183088.73971090902,195623.41526031325,184174.63075807923
858,174000.0,156327.5449630714,154744.12729439844,152886.4773478455,157224.95703125,166934.3974243789,158125.86620381096,158155.55036913656
714,129000.0,110573.21689314515,109915.47192725097,114078.99568053885,111550.76171875,124655.89287715702,118282.12720805836,113957.42375363004
91,109900.0,101305.36469751046,101901.29092612161,102110.29451904929,104176.830078125,98662.89176425556,95655.06178014196,99914.18920653968
1413,90000.0,97187.7350386186,97774.63673171004,97729.76900476689,95864.4609375,96878.4218065068,87056.39358955003,95321.47599002082
182,200100.0,175459.9239193817,176096.20477514746,177184.45279150573,169050.69921875,157470.63669909042,162336.49258788684,170547.64115475607
876,303477.0,296084.2629372849,296164.29480280465,302049.4509950401,278400.2109375,358499.14017902676,340958.2443226197,313009.26040750067
1152,149900.0,156376.42473915304,152819.19506868196,156634.44360988398,146570.46484375,164138.9556045944,149522.9568594313,156244.7282765442
787,139000.0,119324.12320192109,123412.90363114708,122899.06881784978,123465.650390625,126099.87631790736,134469.55709603132,123009.53000107307
415,228000.0,243293.1577155159,241363.01853870502,244336.47596424248,246946.328125,240136.61759293746,231119.7744388128,240655.7191362696
252,235000.0,310380.24549273093,300987.84134037903,296767.9987764583,310873.75,317647.4835014786,279028.9391813585,305771.7226689928
70,225000.0,234612.70899524225,235752.63122916297,236939.626211438,223458.7265625,209647.15173965512,212185.8930695464,227037.421126383
804,582933.0,451023.4469625759,424707.12143793004,412206.4499823143,429050.6796875,423679.28368446964,393311.7170523738,436763.8586275092
132,244000.0,212692.86386234168,210718.4741695174,211029.59456745198,211303.34375,215177.79196637205,220743.5248975021,214493.45902984
301,157000.0,150739.26293936855,154553.99244011336,151985.911018679,156357.4609375,146884.96675440407,153651.85274433033,150716.45447366397
979,110000.0,111229.73508003778,110521.1841362059,111392.42206625603,107888.90625,104136.42640343805,114481.00732299764,110808.40918266363
327,324000.0,329452.77625547163,330425.16686121025,338885.2655854678,323662.3515625,326227.0108930461,283743.5652035502,320773.23020838323
1427,271000.0,254127.75077427822,253972.5137428814,253983.72254857392,254706.83984375,259237.17668535994,258465.1232060053,255632.68701704222
1084,160000.0,148740.7100807996,149982.42969033163,150703.2017740513,152576.9765625,157981.7190706196,159423.5405983428,151973.0865659493
500,120000.0,133916.73551817195,136552.6978244817,135349.22136292167,128633.359375,129384.20882751356,130339.89531455238,132630.43108019177
969,37900.0,61757.464461022006,59031.25323048511,57719.56057663821,63649.373046875,73136.38920418562,77630.66832267024,66226.71718282026
833,237000.0,221589.14237358267,223656.28948599083,227012.9392371969,211563.41015625,230030.362359758,222125.3323658884,222882.93625953863
365,190000.0,183465.97571061912,180192.5650261914,177565.42830830984,183985.3046875,187614.13693926242,186240.25791288388,184553.3989008408
496,34900.0,72054.51727973911,69344.38178848027,71835.93720469024,70362.326171875,81443.44011708783,87646.30007294279,76190.87698338952
1360,315000.0,388326.8207454982,389782.6489906993,390698.7035837133,375130.6484375,369981.60037668806,404454.8849987741,388625.6905521288
339,202500.0,212912.8403855526,205853.53763148817,210075.47499406512,213752.93359375,210404.98707579076,215360.0876857898,212997.31441127654
422,215000.0,204374.99112105503,210247.22355760226,210017.7182419125,205885.9140625,218222.06892175024,229685.095837129,210891.81072758033
165,152000.0,134606.92862410023,138360.4547165759,138306.1249656616,140765.265625,142580.67658597077,146487.82118068082,137875.05278724965
29,207500.0,192506.68355536787,193579.24184132804,198232.7152398091,187984.2734375,198417.46713050667,194072.43323277996,193626.74028546878
517,158000.0,179676.812724551,180317.02631146932,177805.49163758667,173145.42578125,179863.39318063628,177296.66398221548,179275.1467914068
194,130000.0,132916.19338822656,134030.25745676956,133554.551843161,139345.0,135594.77828372974,146227.33904240228,135690.49239661265
1251,244000.0,252344.40729407506,252327.80575035326,253261.5049789293,249563.50390625,284286.77814791055,234089.01864985333,253591.5730416948
1327,79000.0,68613.66034449558,69279.30102901396,66644.6449141893,75344.421875,96810.80922584314,103960.62711537586,78971.35799591526
1326,55000.0,62150.85908810522,62833.575165769354,62688.03538941412,53471.4521484375,61962.80673000696,61533.7255751482,62013.177306541766
170,228000.0,230590.37945484236,231260.18387088296,227382.95325534148,228147.234375,216549.2483122451,254812.13235649295,232955.62326415034
168,325624.0,390863.2838897754,387612.4319691069,382647.50544173707,373136.0703125,367598.4704151777,377552.58198595257,385169.00778307253
653,191000.0,195164.125145127,194586.80050163707,193702.0864092511,196907.5625,192577.27330488368,193110.11474697376,194427.7256977883
174,163000.0,150490.91613120207,146787.16354943023,149241.05315970763,151859.94921875,141066.6651988431,156201.3167937032,150181.29536396707
519,211000.0,192930.51664580614,194756.18208505618,194218.43458589038,195557.88671875,197198.46411625366,187165.1590942132,192498.85529400725
1182,392500.0,290941.23045482737,286297.8035587858,289563.86540928093,280591.7890625,311530.8323130459,282407.7927900179,292326.80582216824
1150,143000.0,144187.86812195115,140821.458970174,140391.75929919485,140307.19140625,141217.92377013137,145428.8480296291,143989.81830034964
913,88000.0,105057.94087981318,104630.81187174765,103199.12836669502,104859.21875,116559.50313333455,104988.92775704755,106676.96803601364
492,133000.0,151632.0164922796,154241.27123564278,152373.7934444709,160757.203125,147399.25469153858,149206.53813105306,150595.33453546508
74,144900.0,141741.56036811572,142902.97266634,143854.35383671074,143568.2734375,138704.0334601669,137255.1528446872,140503.70514845612
1220,91500.0,99217.5116703187,98330.73628365518,99395.66115946473,99549.912109375,92079.52526162438,94834.04900611668,97416.54341265402
588,137000.0,134861.2689131127,132732.30293976582,134188.9957913331,133438.25,133273.2834108406,124987.0230269662,132859.88169322268
751,96500.0,92979.7059608906,93495.29822552278,92540.19507093655,88405.45703125,70760.10219877737,94080.5026824582,90025.96950968126
658,149000.0,173894.74723982415,175051.69465804886,174955.37377055417,179033.12109375,181029.25558415434,170941.2998687271,174375.4886364654
843,174900.0,157162.1144004196,161472.83252237568,159009.29018668414,156305.8515625,168405.56165948143,160649.6548801054,159384.26757964157
235,216500.0,213070.6456329828,209273.90397695068,211129.51342683134,209236.62109375,213972.95115505764,215485.97871683908,213633.0935897443
733,222500.0,221661.67364239588,221181.06018629263,222115.8556345074,228496.37890625,225494.97298424324,233933.58846100816,224412.8306951389
215,161750.0,145019.3285177054,148517.0155242934,147911.59089885023,149351.36328125,152759.74609522166,150966.50833606807,147187.0237988701
163,220000.0,227982.5082901896,227133.03371433011,233922.64360234712,233399.96484375,234846.9863129338,226519.9574143971,228693.1235855655
133,150750.0,152973.6881015845,154304.48515335954,155846.43186379358,150970.86328125,144219.19345829455,146074.139723823,150490.84271508057
1099,128000.0,114847.05412233637,115995.44365815437,115409.6228829032,115160.107421875,108425.09742291062,106704.91434395456,112471.55567373877
223,179900.0,171048.55048368356,170314.45533370177,167448.1277257829,170860.01953125,176719.4765535094,174543.8538597384,172481.6648528293
1313,302000.0,321667.24160942825,319389.8580838053,319499.0880354205,337203.9921875,331234.9515107686,326204.3728144184,323840.49566006206
186,475000.0,342041.1978329255,346419.3889181338,340684.09801135934,327526.265625,304727.3576163465,308159.882463114,330653.97703486204
42,170000.0,163326.4196943525,162022.87401280756,162444.2653407963,165410.7734375,160934.33379177708,182092.17364424703,166362.6213231234
693,335000.0,273076.52081802697,273818.75264970266,285579.5645312735,283328.078125,305504.9582189333,288663.9099588614,280480.1338744691
109,115000.0,119692.2757110367,117755.45576656799,118139.79910839479,122984.03125,101402.61578118805,104084.8577012008,114290.57711753633
39,109000.0,135860.83718708818,134389.93405866736,135519.5760705666,133020.57421875,131373.64652129516,131081.14049928726,134364.59851637657
569,316600.0,293213.7017126614,301894.84396425495,303364.91926537524,310853.40625,304022.0371224944,290458.53565331385,294251.22373819497
948,270000.0,271733.0523997669,273645.1019251802,273064.8770856114,273108.50390625,281857.7507912179,290178.46854675986,276487.0782585539
1234,142000.0,131931.62610056647,135486.57743576085,133973.388378088,132447.75390625,136166.13396926827,137234.58273095853,133486.14480780408
1404,282922.0,259415.2791927968,254544.43169738894,251914.83828324528,249935.0546875,259655.70731782814,232532.1673872104,254613.75802721744
484,164000.0,161697.94689399432,164388.81633994068,163994.729396427,161238.765625,148569.67177240248,158326.71008363628,159229.3602327935
469,250000.0,239406.15897872532,237929.13837841564,236050.4511070419,236438.953125,234364.46939185716,244334.80450271585,239577.5644010937
891,122900.0,115538.72482556783,115902.57023729011,116675.58996347828,116941.041015625,123358.20018012685,121502.53214242872,117720.6249566408
25,154000.0,147421.23647367756,149028.66600176456,148964.3279380459,147388.1875,158268.71342475727,152402.30615391553,149855.87313422366
963,155000.0,156001.8939788127,157351.2906035034,156436.22387915698,159875.42578125,160304.9726854766,161989.28131040398,157689.25173639652
1101,60000.0,57577.70241729099,56103.35591314973,54883.14592761645,61896.783203125,62394.43543364465,82121.47315341402,62675.76627193216
69,80000.0,83564.69080987539,82846.22567878867,84094.64722240518,82235.18359375,89852.21636513258,88822.21065702135,85402.24715887594
885,100000.0,117604.1213054494,113045.15657329228,117911.58790597822,113628.236328125,117097.32149313492,117131.61447242576,117447.24159827802
1232,132500.0,144491.42312622073,146821.1568440437,147404.90864974642,144976.55078125,139488.63542345585,138135.12502957843,142638.45686617825
367,159000.0,163733.7453941105,162473.30835080097,163357.97239167689,167009.171875,173440.87510049128,164290.46432200455,165210.79511020213
506,124500.0,113826.07149626673,114363.98232156882,113561.10419539835,118423.638671875,105686.2661237808,121352.7108878008,114025.34074707724
851,131500.0,137814.6552774107,139282.48223881147,138528.6774319637,139107.59765625,141611.856614488,142008.0656147443,139107.56349791255
1282,180000.0,186931.4136618804,190724.34236508879,191874.39626675122,190872.1171875,191950.27846652415,193340.6405103545,188796.18098948465
384,76000.0,79281.40536780562,81662.0704695674,79000.69790513767,81930.484375,77947.843979219,82800.83407950135,79725.30664908013
735,108000.0,118058.81387902398,118319.52342423353,118313.707922854,117749.677734375,123248.1640717342,110693.9261445864,117470.13206633447
718,157000.0,161798.3627502161,161983.2301200092,161986.839580792,162025.78515625,163098.39907765455,157391.96820069378,161190.16229645186
1301,225000.0,227553.01392707604,226862.879752755,227009.60774611926,224763.87890625,231978.14289801943,223878.570618192,227519.7531541352
455,188000.0,147499.00804584532,146702.34470991642,146647.01196324106,144391.7890625,144650.58913549784,166405.35823597282,150495.7709248498
265,73000.0,84290.3498047333,84894.77268775454,84436.18535504605,83997.408203125,79203.37398757841,87822.68607146655,84204.16916852052
76,91000.0,95090.77908583073,92884.57529352384,90067.30281134802,94017.47265625,89210.61193691671,98855.3413776506,94933.85996921663
915,173733.0,159691.40917216823,162687.7942488854,163046.22365660858,165090.9453125,168544.66224861267,185413.19062887147,165573.92964046984
233,94500.0,91141.30143019409,94748.72521514382,94079.46373921106,94672.35546875,95909.04304783797,99861.04484045536,93386.0544636299
445,210000.0,216156.44379282073,216342.0109529695,216792.06821366976,216338.171875,217327.54592158843,213673.57936945924,215875.9514167498
396,129000.0,131400.3294654006,131076.96341155472,131467.13358482046,131574.255859375,134114.80026504764,134471.60705093874,132337.8129258325
612,148000.0,156379.02259346086,157202.58122030486,160077.73491552728,156305.78515625,162899.8413431704,159110.89994553835,157795.36816118468
177,211000.0,217106.89369935804,221408.70460659044,218240.75090943888,221097.84765625,225184.23654717393,211995.85991606655,217333.27374644615
19,159000.0,158699.97114958405,156819.41490690608,158803.3289525293,157592.72265625,157002.9548197107,152867.20427192276,157410.0832287383
