Id,SalePrice,power_lgb_1,power_lgb_2,power_lgb_3,power_lgb_4,power_lgb_5,power_lgb_6,power_lgb_7,power_lgb_8,power_lgb_9,power_lgb_10,power_lgb_11,power_lgb_12
1125,163900.0,174797.9827884414,174017.53390591254,174769.37002974347,170540.28594573794,170777.74557904736,171865.27481437725,171485.63876808772,176936.0261747323,174895.6027343819,171813.06363905245,172534.708318355,171156.18721952624
556,113000.0,112582.37567520811,113667.84550439254,114526.52352606533,115989.54239990239,116688.69999773889,115948.26660992682,112015.12764087219,113877.09583931179,114318.50700448613,113355.77066308173,116271.24960787011,115413.31203760754
865,250580.0,196682.9588922392,194870.3611303902,196286.46661857382,202227.89067739656,197479.33757004736,199112.90135295084,192938.20569282217,194751.26866190397,198975.00236947235,196291.17727596214,194857.24683219162,195836.0405934666
134,220000.0,210528.3183153468,207633.47048164686,209661.26315311936,209298.80684735594,213635.9108507817,211452.77392473468,211395.929591039,213060.32970668608,214982.71149153612,205981.11280330014,211912.63380637558,207178.07145635053
1080,126000.0,134245.60347502137,133791.17980915666,133531.40021818088,132669.78408000222,131878.6609389508,133897.74392613594,133903.3279591117,131047.19008509646,134383.7641611369,133036.4181285914,131112.23742518047,132299.90208023202
824,139500.0,150239.94212310767,148726.87125044927,157295.6941556719,154157.9714848688,151365.31789412032,150627.59155323103,153858.54833741963,148176.23930787813,149294.94500566763,146414.82177346657,152438.4141413921,155084.20931855965
409,280000.0,266182.0654537259,264381.339057162,264993.780911392,261952.0002476202,261980.60904839425,261191.91273986467,260024.98073798412,259370.79851050745,266912.6188190672,259496.17152692727,256932.7702811925,264257.2184641105
983,159895.0,178900.802990458,177171.42078645487,182099.71240468544,176767.70006060976,180274.21244001365,181560.86379063985,181378.26826103553,180670.1575668509,178981.53183374877,177969.21513447503,181635.5862482933,181808.4023604085
508,208300.0,189837.2785070515,185205.0704798852,181512.12776433895,185385.4359932697,187123.48723334528,188059.5587686818,186733.95010389533,185237.39128832988,185109.46096249096,185056.5709115948,186094.20979046164,184995.8968598377
1151,124000.0,122368.83217259387,126756.42829373007,120701.33901966097,117985.29931858522,118039.53037764732,119731.18042858454,117102.67723748145,122021.55612167947,125342.25148965808,125659.61566073848,117712.19226531056,118480.35019487551
505,147000.0,141452.41515455738,144956.9986598125,147211.67187171674,144181.1615124571,145018.44452470168,143887.43809154263,146904.45623910497,143772.3516688614,143834.17428507528,144510.7321390481,146482.88241625341,146589.71073599113
987,117000.0,124380.31531316516,125278.87433092638,124422.20280133614,122597.7644118878,121135.47183488579,122764.36252435729,126696.29994150583,124203.4076384354,122312.91879776637,127296.65979558868,125118.34419932283,124744.7875646472
348,157500.0,178537.58370055625,171453.4363341601,179699.95566821352,173153.52151601983,172447.91805954557,178307.62054212947,173806.4949334953,174799.97560035583,173659.70424846673,170955.99253335458,178426.31745010352,178738.75535926793
387,81000.0,95778.59631268193,93192.75524230664,94885.20937405285,93578.85165950091,94510.08643165715,92649.78017795131,91767.65349438829,94758.29172470258,94626.96087446046,94116.86879031053,93314.94355993887,92265.6458608831
1,208500.0,203338.48853142821,207559.41065162444,205463.83551007166,208277.5393415583,204629.7715990869,206521.86322781345,209157.2105492984,205376.08791971108,204288.5622929289,209851.0712235857,206806.6101573385,206335.08620777098
361,156000.0,150915.43641741556,143954.1090720793,150796.95151861795,147515.35131093627,147415.70954375918,148656.13575923635,146438.37446361195,146083.98273635047,142575.32338201138,143237.54518314888,148673.63314938365,149426.75907414916
829,185000.0,175234.7305567242,182005.65278910275,173562.80461153208,182763.80338108752,172110.9377018863,172230.49589761524,170024.58594769353,177863.3155253497,177446.3686802457,176509.80654349586,173092.4248965694,172975.2418687979
1380,167500.0,152981.7201776913,156861.30317622403,152646.146769191,156249.76675614284,153278.2997752411,148694.10054132974,155172.94006996966,151436.2742518656,154056.3669436556,152282.76854290668,155190.19312827053,151878.4849262285
476,132500.0,141326.90100176464,136036.28561847826,137941.21036191826,137131.59420528018,142870.32271022175,138591.76120374483,140155.60061915586,138923.29417575928,138390.5011998353,137101.4898282345,138815.68134947144,139833.37128360817
1248,169900.0,145486.38240375888,142549.77796098767,143100.28651235774,145331.78830956042,143387.9103716562,144355.54329143473,144855.82003752474,143996.61337768266,141826.4456600224,142646.97922362448,143584.14580541872,143465.62656924454
58,196500.0,195668.13738509582,196143.2862256692,195375.7070566596,196850.31201858964,195656.16648607003,198000.60154161058,195753.77745079107,199625.30414038402,198221.55587412437,201748.20967496678,197438.09421517418,197598.78623804467
638,93000.0,111048.15428895899,110395.046234177,111688.39158272998,109278.76779467502,111784.07984720274,110623.01418729578,110336.73374977673,110236.24267120915,108335.84068634191,108469.94584382251,111249.90050526803,112098.54282060926
1274,177000.0,166394.5002100892,159245.88317992736,173848.19328022227,165819.97333945258,165415.61573692222,165576.02110454955,164503.55298836454,159060.80247003507,163460.16806397703,160937.84966521736,166415.36584888998,171599.1342612862
1027,167500.0,142994.917629998,142308.01775018612,141612.9884059911,141842.38581420277,138756.00702636194,142293.8951653834,144263.11424984373,139497.56442193344,143770.68248567998,140646.20633176644,141952.141286938,142915.47123199687
910,174000.0,173324.10969793083,169524.99291038868,170367.62001430744,171353.2124813448,172075.2613657094,174808.044875185,171095.54972438107,169606.5232440767,170497.78763662235,170747.64457808484,171245.50563194792,174214.71383088044
173,239000.0,204638.55296797532,204410.3042215147,204285.40154640086,203821.805027288,205370.359022613,207447.47376074526,202264.07334444186,204815.00092291777,203118.01707108403,204481.83902523207,204858.70720621044,203785.43010156468
451,110000.0,107770.88602299492,108846.71904136888,105994.69975377125,110814.72467588903,109292.70461567178,110244.79893616535,109002.2470490709,109223.27884921215,108183.34790964673,112235.0949788034,110219.85806302389,109256.98149738785
126,84500.0,90023.03892856349,86344.45677936765,90644.25021929074,87404.54648696433,86400.30264118846,88567.91225992101,88919.53669455303,86361.0335819674,88134.02639214991,89243.98281836868,88807.65258100726,92360.85753073226
935,242000.0,216807.551094894,216468.73701652477,222393.40616559112,220124.20841406,215424.0885308962,214986.21235058128,225347.53688779508,212940.61039479973,215104.08663244548,214049.46192147039,217131.6049119169,220742.65553716567
531,175000.0,179197.586598821,188932.92802569843,178132.3850038376,179905.87728774696,176966.79296086886,183295.54060143765,181118.96041167816,185946.12689863422,188381.37096876322,185412.06515992724,183513.2633291884,181826.03106150517
858,174000.0,162513.81876833242,164782.25003647234,160438.84501194436,164932.53352145813,161732.98296859735,162904.3189256663,164587.24116254985,163994.0041091836,165738.04372880797,163770.6784183039,163642.30984275314,162676.53613140216
714,129000.0,118575.66992805563,116738.61349133702,113574.25532425393,119838.86152804512,109518.31209637248,113668.13044387923,119034.82650092128,116131.77728591143,117574.49410009549,119716.40213285414,112750.00447160754,109334.03734231253
91,109900.0,99254.55372701863,101834.22082243746,95131.5972705758,98296.74981415413,97666.72270323525,96811.92124794754,96941.50014385329,99477.19745519858,97710.8126233706,98877.51535338978,96153.51007329799,94481.93135025461
1413,90000.0,88298.56897223635,93196.4504987178,87748.90361294574,87629.05753608102,85960.45301837215,87734.38101644196,88118.84159700197,88988.33131966885,87818.0910838857,90459.5083176815,88193.53244704861,87339.72020528991
182,200100.0,166231.33753554247,168907.22373288302,167567.73948242818,165883.34558622848,166946.40199487554,168484.15059461378,165572.2609312966,163277.0798001919,169462.78000724083,168827.0515207562,167372.72125053074,168751.3164911015
876,303477.0,331613.35232445446,303672.3026629815,345835.371574501,320746.3737963781,314231.36197650275,318481.0105503257,332074.18298183713,302162.88239286403,310869.2963717105,298873.9379417134,316194.9042013392,319391.7828164801
1152,149900.0,152508.3489960765,154081.17018727446,155687.14914083615,154711.68825244196,156293.44625055796,157775.2996997945,160411.2188463579,154616.3006419281,155836.58222421497,152137.74454641226,156865.82382212486,154349.068944339
787,139000.0,122838.9618007266,125078.26810448704,124304.2595161147,129297.99097165675,121146.66307942614,127239.92770125264,123925.61639152227,125937.39667492836,125942.7840133399,130513.31435746443,124852.97096643613,129423.75368658578
415,228000.0,236255.98401131592,236421.9352337465,235549.6061800777,235250.35299765828,235421.67547004725,235713.23083432284,231083.69702359237,237445.07804228924,226477.55125308345,232030.26151548006,235744.20380515492,237028.25768666362
252,235000.0,301032.519938182,305305.9094745949,293004.06926959933,295508.6095217014,303147.1253796876,303086.48612057493,296925.56207913114,306333.48459234415,299342.2062339006,299673.5001259005,298733.3799399481,298174.32407614286
70,225000.0,210640.9277253059,216922.217872173,210756.78225286654,201921.74246679395,198063.99414450835,209664.15196869423,198925.24634104193,217870.4530822983,220134.06026437075,225298.0606925658,209769.97806877154,203189.72019679483
804,582933.0,404167.03573856835,425941.3224941357,391086.7848313276,404961.5166086597,401340.0614924101,400555.46654314146,401899.42828518513,417707.39941380144,408851.8843924116,411540.9045506388,398366.7699903298,394634.7273744675
132,244000.0,207351.01960856526,206622.21100594514,210658.0429159691,209554.3924473705,212887.1159726252,210348.77868608714,214803.70441522793,211029.96388709574,205823.22157264175,212883.41252855796,213080.01929646655,213755.04816530456
301,157000.0,153517.38317568856,153792.79148219395,153885.34794522123,148337.19760116097,155058.91577402368,157085.03028358036,154438.82402839145,154011.0179369823,156057.57709070956,152962.75788474514,154553.6960414137,152747.03020156172
979,110000.0,102735.87364743573,108202.0133817608,103940.97000660979,105933.64664087283,100785.3611067499,102166.85451090985,106859.99708888678,102827.20551406102,108349.86004412416,107302.63957093046,101714.81161264659,102809.20918385604
327,324000.0,305535.24240890687,303904.5528813014,295773.30239432683,295540.74856971845,309036.2574905399,292077.1348484561,287849.5429854824,302110.11905766913,295319.2590191244,294028.30434202513,295620.6823095075,295910.4734142919
1427,271000.0,257422.94846648345,260183.572790096,255425.18613097098,256455.41289151637,262148.52258757025,260268.33555856298,259004.89206872077,262232.0780429115,255171.70927509796,268833.8109513702,261602.758964771,258558.74098911608
1084,160000.0,159581.94852085973,157036.57802401338,162341.8141471009,157521.56149885713,160828.44217508956,160486.9862323863,159341.94408846978,156382.0372313701,158321.9604934372,155932.2676323901,161422.91435774302,162650.30815315573
500,120000.0,134437.18459192658,133127.945718695,135422.80486252366,133117.1628747943,137032.63020473713,134057.14655786523,133235.23992715267,131956.71964983045,133452.99184765716,129333.87467315732,133392.98461089103,134498.86056924512
969,37900.0,70571.3097613392,62237.74846699503,70021.37728222951,65139.19610931737,69260.11118611266,69554.7469320217,66104.44714865403,65977.10334590574,66688.19803401864,64646.837912615396,70346.0078333865,71556.7265064881
833,237000.0,220071.09156300852,218865.96260433193,218828.80441014975,222738.9591769837,224871.79689376298,219421.0654139846,220763.1975694457,215576.875703236,217159.31831524923,217888.79469050787,218541.1725361463,222202.23398220123
365,190000.0,191105.35542378103,181878.8418403886,188655.5441499588,187688.76787034993,192119.7925308172,193242.35933276874,187893.1967440159,188833.26218432884,188862.90038831974,187125.88383510135,191849.21224032497,191889.47780336524
496,34900.0,74567.8724210281,66553.68855235861,75612.60854136846,72189.29003996991,72399.77899632652,72242.64276078595,73567.42920956196,71107.32239099378,71274.76618278537,68056.2167897427,73494.72188587804,72437.42411115715
1360,315000.0,386069.2215913917,384636.60644369724,389322.6386331503,389146.47425527615,387914.2299393513,396269.5506561851,398300.4727502603,391642.0020251872,393151.257173119,390484.5668823955,397820.4752429789,398573.03989959345
339,202500.0,210053.8826473249,213870.61943142285,210819.0315516442,211764.55096298436,217731.36914034124,215133.7599611589,213055.2081034453,214483.54368665037,210374.45580747808,213059.4222319288,213407.49972180315,216178.99905985917
422,215000.0,211478.40960546254,202209.40260336973,215422.76177514644,206420.25435075135,204865.9779149672,213621.5683919088,208290.68791988827,207810.7486649672,204344.7218349986,206286.1756375596,212459.42137831848,209157.85424722658
165,152000.0,141216.97258510912,145195.93870657356,141041.9488125654,143502.53225110593,138116.92638324594,139586.8881819514,142756.4371783947,139882.44000260683,145307.41434001538,142211.5350507762,140421.57376866293,135314.55070735744
29,207500.0,197193.3777500427,193053.34174940316,200231.3114907463,196515.54338348997,195166.4326219351,199918.58309851732,196064.5560854294,195417.64182807287,192917.21961978808,191047.94867118332,193258.2149454255,196639.98632311422
517,158000.0,181943.13395221205,179674.290166074,177920.16383407605,180116.10285168345,180593.66259022526,179803.75309609447,178783.21536371147,181727.62445219228,181417.48082197912,182861.3725018511,177835.6883066855,179525.0056701838
194,130000.0,142614.70257615828,143461.0848181142,147096.68547339292,148309.9895620648,143257.59245336338,151618.04100080664,149023.7676337762,144862.41308250293,146965.07159672133,148214.82109615137,150274.75841181775,148886.78867917342
1251,244000.0,238513.6314892696,229166.92106299783,245275.28759603054,240020.76668441202,229496.8083893299,230271.94518707893,233447.20849785296,237066.70691263513,223394.72922162333,226341.77299692243,234178.2490308498,239238.0947349422
1327,79000.0,85920.58254744217,71822.0359224692,88463.31585029345,82369.70028790136,81784.14069478653,83610.27109387387,81033.879406246,81123.28055687992,79440.51284406516,80131.25108724636,84644.91656415844,86069.44597163716
1326,55000.0,61984.042653642304,60508.79512781835,61828.50181303105,65255.272498954604,61572.5270915977,64237.72399347041,64983.512833795074,60506.202017784184,65355.063479549026,62876.74164310394,65264.42627917455,63828.777140825354
170,228000.0,235411.41868973218,227353.86415612357,236353.46870506645,231851.13616968464,229539.48580175487,224161.18073516706,231468.80935815597,223216.44556499424,228019.9388560107,232973.97978340765,223475.8260768873,225816.1848960007
168,325624.0,361037.99218087207,387835.003369064,371273.3263003256,375853.29175482254,376219.16010393825,365766.26138596894,384942.4848901552,368468.25337478926,380142.19109665474,371875.3239107392,370194.40693416836,364027.3925643156
653,191000.0,193878.12236415813,196472.67549449482,194154.81176047344,194267.46083051886,196672.12155405086,197039.24314636586,193534.8504801757,196970.94629443786,195599.9281031958,195458.35466621706,195558.82947603983,197562.67245331116
174,163000.0,151775.89271785048,149951.96108238085,149981.2441826451,152460.653729383,148358.22986430646,152181.0840064356,151600.83766740555,150059.7407747662,147588.6749517198,150262.21898821442,150458.33300813078,152159.0629726525
519,211000.0,195489.7539843371,192326.5059064014,201215.6313186267,196310.99465878544,197437.08437024723,194940.493753682,196644.9551633589,195330.35963572076,193756.9730529833,192421.01233794,195063.20243518875,200432.13371988278
1182,392500.0,299168.0301114535,297195.40206139174,294311.40814036113,291438.5922747984,292296.4538452701,298914.1677485845,297047.7430852822,297709.63838907745,292147.39003701496,289436.7689070021,295270.98875325493,293671.89594130154
1150,143000.0,147931.6137410745,148705.88629050957,146758.5041156491,152731.83439931556,147451.5536363838,144734.08984219737,151136.89037751168,148374.10659489976,148756.41100109898,149814.68928324158,146324.53481532985,142394.58674585284
913,88000.0,105320.15993685709,107737.84319803103,104030.72973961255,103786.01445349223,102810.30603554443,103181.26222416088,103049.95145795298,106136.0297551144,108858.98983209213,108490.12838200694,104034.8290429811,102205.28398430445
492,133000.0,166409.67513879595,160116.72884859692,165380.99692176853,162224.35685262977,166419.18890540444,162263.91656139286,163625.89360202433,163274.55211471635,160924.21760326572,162220.8884048892,165722.13855821683,166028.17992384694
74,144900.0,144382.3650692674,142596.17632003783,142444.28115106362,143646.21612515583,144192.4771585991,144009.39868545817,143515.07153954543,142868.02953140452,141249.0451261072,141520.24625212332,144677.39997594207,147313.26523512995
1220,91500.0,94536.43263808203,100177.31957635649,95374.25304657519,100457.37110015666,96129.52728576784,96400.28321588687,97863.78737158708,98876.67866150092,99698.59405672019,101773.53824901875,97354.93913809466,95651.98577656486
588,137000.0,137649.96732698288,136905.26148915733,135010.84338919027,137589.90665797994,136130.08826826542,135615.46517695815,136816.10809693477,136816.73483120228,137533.65388120705,137569.48614430527,134792.3360617961,134225.29312287064
751,96500.0,89662.96291952903,88112.20344507889,89642.13756260985,90923.17431178539,86106.96078452922,90966.89767312483,91257.74407158546,87571.1308759354,88544.11320440096,89286.95881639213,90140.72514601918,89263.92271080178
658,149000.0,170457.85046093146,169925.2727117787,164936.52471624533,166945.61174640548,166993.20131047055,168791.3872025035,167325.61364961392,168708.8011787714,166591.68002505988,166429.29414558646,167597.42664222192,165223.38893941272
843,174900.0,157214.97971418838,157310.2452224819,158114.55720087653,153383.45566387416,153696.1891459793,152370.34133378704,153183.7019681266,154381.73897937738,153365.26468280965,155348.27961603558,153780.44352538174,155468.5739100017
235,216500.0,210667.3331982292,208491.92413944213,216142.71628550196,213166.52595923896,210594.39930358191,211964.1943145473,213456.09229238832,210698.9006306679,207040.72360841223,210162.39313227287,213316.98778119235,214805.10241390078
733,222500.0,227816.4324776894,230300.61526802302,224881.7850689505,226893.2660360178,233454.5116890094,231811.5835760093,225731.97043407452,231742.6869276004,225859.1437843437,231755.55017586064,228509.18802249152,231523.55362264207
215,161750.0,154632.76535781057,150263.76630486827,150229.70219339195,152236.79637934506,152364.15936513114,152502.5175453152,150907.5014384991,150723.14607140477,148696.13518194802,150401.63846772033,151069.4982785787,152866.00315285393
163,220000.0,223916.76082338387,223681.6580272563,226601.95859349534,227145.14222772556,231133.7035805919,229470.2418445955,226499.51497409283,228984.50750803432,228707.1401136384,229529.74617743457,227313.1939032151,229738.54245436445
133,150750.0,151463.35383990037,151152.4091275827,149582.7986326203,150347.60884738388,152636.78141928746,149496.62263173278,151097.07861726958,150496.4170663903,148603.62025462318,150054.3906785453,150219.28343085988,152802.19950613764
1099,128000.0,116300.75273897826,115467.11319158685,113319.29988638796,115151.37056841876,115219.47258315577,114436.35215060582,113305.27918199258,115478.91959681544,112199.11297948334,114525.24636580252,115617.78034366753,112301.40817986168
223,179900.0,170650.1340816629,172064.41666757874,171578.84541710516,168547.83138882217,164606.01303898616,169284.34775335106,168681.14316795886,171205.2924260203,172215.15717284585,171285.6587345512,169496.83701339763,165050.49810177588
1313,302000.0,340862.0259294087,341584.9813366382,326071.119864604,320178.22220243956,341534.71925000154,337227.4140662355,313488.0053273978,345640.92159980227,327487.455805581,316328.63861419744,333688.29833429016,330502.52111222036
186,475000.0,356191.28006331186,327668.01885398966,341536.40537397674,348045.9679272739,353088.7408016556,347918.9402878363,342378.26715847146,332085.89641236386,340382.9438176272,324513.75104241056,340037.65252510837,343185.0150695215
42,170000.0,164675.44877374117,163280.04338522896,170942.59404813076,164265.96123043133,166243.22582918068,166578.2388264665,167445.73170322017,163270.7715006856,166780.12462950897,165304.15663002012,167447.3294139318,171376.7101867532
693,335000.0,282044.7886974738,277731.10733467084,287139.8125552264,277359.5667939238,283574.8841727292,281499.94962705055,284774.12646169926,282713.1091944638,273947.2801918398,281147.286288331,284003.23354596115,281168.2539287564
109,115000.0,112598.35090510634,119309.57167402028,109083.40250406011,117862.94918348997,114999.3580749405,116069.28408385535,113367.31727178297,116233.59756247251,116027.33583736906,115080.23050125629,114224.11771109099,114777.21257069388
39,109000.0,133870.27387766886,136577.1003804266,137255.58573588368,137728.70872173193,135089.53121418023,137067.4844742223,136617.29894045694,137042.66896025278,139088.54298998995,137909.2715401203,137409.19959399741,135809.09096352037
569,316600.0,291795.21436549874,286524.85431352234,297439.7205599758,304129.25840900675,297556.75575222244,298601.13112726493,309181.23763133195,295229.3676862966,283478.46405013406,294613.791828239,301656.5611545627,304153.30741392256
948,270000.0,301908.0315227231,305477.8974130663,303450.0228484986,302085.38226600754,306030.6822023988,306041.96847414336,306999.4326524878,301561.4069146365,299112.91843690124,304181.5959573403,306591.9997537759,307641.281325336
1234,142000.0,134381.03349575822,138807.52472997073,134938.12164720814,137148.86975922622,134994.78438377663,138707.46647055438,141396.4486862696,138483.36576131213,142402.9624460568,141503.18702927438,138862.65379732908,137209.65034375468
1404,282922.0,241566.9392779505,243740.47928256844,245838.6572123351,246299.67712256146,241421.17687464622,249816.7990883366,254594.61983133742,244729.08336751754,245470.33876385036,241888.57812840873,246878.49134756482,249650.2485566755
484,164000.0,156636.32127136397,162941.81912670014,159529.93382437614,159923.0407500833,160384.158035446,161502.43199224348,161300.4102598354,158130.8600645625,161953.65118380653,160749.98616092085,159562.3571820781,160285.73891108047
469,250000.0,234963.3230705432,237709.94970451205,237148.07310447062,237638.73112375333,230218.72441351227,236797.48013209444,237182.1683888084,238099.71754936254,240192.45929444538,239176.16148809865,237220.27176003662,232330.62456188805
891,122900.0,116998.63442460902,118317.88798689928,115016.83889103828,117668.57780131516,116267.09018417679,118142.8120866828,119388.66499353116,117164.49184517545,117347.72606973312,118538.13448084705,113762.57406652546,115097.45884115086
25,154000.0,141443.80184212653,140473.21812879117,141965.19883033895,139684.37945068383,141523.68461643741,142894.71662542658,140486.49890465662,143777.92842020188,138222.04127973758,139406.4163298476,142419.53717468856,141717.83962387737
963,155000.0,160896.72055970217,162331.17200845038,162465.41663770573,159573.56524627056,159268.030390741,159348.86421373455,161583.66106412903,160291.9741349349,161520.02619452952,164640.09201038192,161912.47901967424,159747.54543808525
1101,60000.0,71125.61414270944,60897.562768376396,76810.30961763,69242.88783202271,73282.6743528601,74415.17086282269,72682.11219281316,70792.82202376804,69969.08348797755,67368.3207334436,76600.4431081528,75796.04045747861
69,80000.0,85255.90905066844,79119.01010789291,88153.29482261046,82531.51435821553,86098.99477907005,88305.1426758614,80857.18848628257,85782.56839879253,82007.1563269869,80766.24048853085,86950.14127800569,86445.53921072897
885,100000.0,115337.19714364572,118554.85040537728,115409.22851817246,116172.8058782904,115073.98094685748,116334.70495177088,116485.41341012422,115557.13860446913,117621.21949359657,115836.91235499925,115162.46975935137,113637.74143532889
1232,132500.0,144823.59419030405,143587.15265069224,142841.240568323,144431.57111749807,143860.9515743176,146229.43838403726,144386.11777856687,144907.8554788448,143590.28555764406,144052.46074873552,145102.7285111359,147587.0239434129
367,159000.0,169491.94868834148,167880.92893029633,171784.31788708406,167593.69225171892,168294.2161144269,168564.0290641281,170123.82829502306,166690.06247260328,166958.15901951957,168252.04957023982,170055.18233900855,170094.14668458546
506,124500.0,120648.0984817536,117723.29924762993,119519.60993374407,123281.57242035438,120592.28089288196,119937.2169401707,121183.4888528181,116645.56901489236,121376.06081961212,121319.2395956124,122515.08118335949,118069.76715563468
851,131500.0,137930.81466570875,141161.1184327587,136876.54858744337,138725.7568032284,139095.8005815317,138307.6866735754,140326.7107623145,139037.95606048868,140842.09898721933,142175.12476448805,137727.85956754515,137116.31332015092
1282,180000.0,191797.14041085273,192662.81173677373,191742.59637988632,186269.42592047603,190830.2713060336,189173.9435560849,187900.6261463962,188991.16232310084,189320.83930486016,187819.37397939066,190079.14718861145,192755.68354680663
384,76000.0,79163.18012049171,80012.68845076038,80202.31387942037,81521.16902149776,80205.94317628743,80083.62943204294,82487.91782454494,81044.94951640556,81946.22647595688,81532.8447037331,81585.3707183391,81103.36000438088
735,108000.0,116404.80099996872,116422.18483719447,117504.49347205106,117083.50432213253,117146.231246635,117126.82953663135,115366.6777212981,117302.26592849698,119444.07562933191,115671.50490527545,116597.43813016455,116218.52601352992
718,157000.0,163175.34932890182,159827.4243517506,160399.63467004913,161278.9445870182,160398.15490700328,158187.9987796223,161279.78692192739,160507.77499385178,159847.33183878314,160113.0322117658,160718.75530921321,160811.381698578
1301,225000.0,225203.06454903254,222178.42969816847,225024.84026908904,229458.26775844218,231890.57226149683,226404.84687176862,224072.66157649367,222588.08697529603,223421.51223782948,225494.28245520976,225714.6298084239,225959.7833382797
455,188000.0,148738.21700001994,137124.04826466716,152542.9771827181,145520.45727225268,145597.18505254408,144199.56871322237,143988.8115196228,142515.32517473545,143921.22640149828,143076.06432859352,146753.74234709278,150902.52397232185
265,73000.0,87106.93417156939,87702.93707706699,85484.50093814073,89680.58713506676,84691.69492369531,87480.1317221775,89806.14345080682,85972.06785626452,90850.04002709092,89548.49888480107,86570.94198653912,84476.53410545706
76,91000.0,94387.25701300851,94471.26182889479,96657.3899798607,93172.76933688683,90944.66260305695,93253.11702613547,97761.03049789858,93450.4934979147,91619.19249023385,97095.87836284055,93723.73786137225,96610.21606768155
915,173733.0,168895.0374493463,164301.32020083757,168384.12318298037,164067.38733778638,170034.02843422236,169303.3880332935,163779.942943208,163917.52820488458,163799.60289749337,163907.80755289487,166902.03577108853,170557.52127356455
233,94500.0,91537.34987586219,89642.62748119644,96467.3309810442,90068.12734009243,90834.70669590845,96031.14258091366,94310.90367151212,93382.82675847058,90703.1874619037,91224.90756413265,92683.42677827252,94138.84878030854
445,210000.0,212823.72074969113,215453.32531356576,214970.06011535772,214835.0625628822,212103.99259702687,217054.26788024776,213542.86730383761,218255.45094812012,214924.97153949557,217744.68041678006,215451.3127486377,215575.15407357583
396,129000.0,133214.35219842152,133987.42132294708,133178.33991433147,133824.27704414594,133892.980165329,134536.3026561535,136472.4733090176,131970.71611421974,135801.45211135314,135145.9880703233,134676.67225729476,133320.86002925667
612,148000.0,152762.05043942865,155096.9429416028,151855.0635410091,155902.10735816424,154151.187140007,154034.4685281657,153943.70303510944,155388.41765665216,154353.03403352154,155678.85100102107,153153.2111518803,153878.93241558172
177,211000.0,226583.85124302987,220661.20818347234,216546.66858573604,219371.2809748212,219770.01647351944,220631.44160236098,220337.2423626053,216217.0387775232,217121.77177795075,221722.16120835056,219645.6182215683,222034.24872870173
19,159000.0,149644.75714477152,155531.16578999837,148894.25246470267,154106.69314189098,148204.42085836516,151004.29789974887,154322.70598262755,153535.2969234221,153211.4993209523,153513.69500929586,154020.2007882997,150062.9678625616
1278,197900.0,189674.008891743,186814.38681811793,190282.69843320793,191171.3570830306,188977.9883201763,187232.4809815666,189221.59212841754,187030.13817674964,187380.21580404005,187125.1209555225,185179.9290787733,185868.32749864671
1030,118000.0,117649.57453484567,117408.82425457877,117182.37001097207,117053.17232908962,118273.72175100804,116678.81745709106,116519.10811248417,117653.68193468779,116123.1811211452,116811.09983480276,118244.2368485998,118908.57539560697
342,82000.0,83137.8069796813,85687.39881575888,84090.59037117603,80623.06379553284,84429.8223379534,84470.54485588534,84284.28352620553,81506.63197581378,83639.60516643026,85448.05631153118,83939.95120682882,84513.55913505745
1098,170000.0,156351.20270047834,156500.40174763743,156371.01625170253,156113.84176997782,152497.82103707065,160996.7378450697,151271.60005077816,156045.59168348598,153926.2975689422,153996.70708201017,156022.0553209385,156991.70955845638
880,136500.0,134788.12050690522,131590.81795146668,136671.31177874538,132996.06928212056,134852.80732948458,135849.05502776982,138038.508198456,132245.78819506563,133349.70381830927,131703.98194698867,135640.3404377352,135513.12983530012
596,319000.0,308315.62637108285,300609.3166500922,312773.8360696299,309163.39670956606,306907.67287925346,305099.6161040457,303653.9508598294,308142.23578065255,297776.11958681257,303836.1937201048,298078.51108681125,307074.01983982435
62,101000.0,102814.35784043744,96016.34714943635,105755.27618870235,100348.17419614123,104280.89462181083,101876.56198753131,105204.5294395759,100132.28103006652,100855.37981293429,99480.09313073361,103537.37002675515,105731.7200069323
1228,147000.0,147672.49849105912,140149.77199056628,144355.07457566913,143523.35748524652,144264.87146168298,144155.23763875218,145977.5244018198,139878.2921460535,142459.1220971406,141986.35622053122,144309.65167126816,146535.55519441966
273,290000.0,292149.9104825045,290875.22479798854,296907.86587515037,295878.6338573475,282179.5250965437,283024.9089502469,297759.2665622713,285279.18439755193,288095.1553421133,287383.51018425345,289846.81622281874,288844.6753128153
1177,119500.0,132628.94816534978,131244.24130859209,136753.04240181355,132713.56927920046,132060.02594247318,133236.36492715744,131987.73352236336,134027.46472220364,132210.03635249074,130797.84048003933,132759.12444426204,134073.14469658813
873,116000.0,124212.82868033071,116047.66560926668,124600.7317135745,118303.13101023938,122678.44582612338,121126.71741562292,119756.75628402599,118385.53729492145,118594.06966948614,118743.62835441383,120312.47710721096,120822.44005661395
1091,92900.0,82612.64725894807,87817.06888233792,82024.70594158657,80382.35085998628,82104.12464935481,81031.02486225251,81087.00148715317,81891.55617162291,82761.4718583055,86498.05348366109,80657.04108151086,82282.62820081243
1371,105000.0,113415.54264470247,114299.19532929224,112980.97757736975,112614.27874059179,116881.93904161875,112875.99228098101,115175.4602026304,114977.59506283248,112450.71526365439,114712.80382010883,114891.15551552705,114620.44252570227
